id,treadssk,tmathssk,T1,T2,sch_inner_city,sbirthdate_yq,sfemale,swhite,sfree_lunch,ttotexpk,tmasters,twhite
88033,460,559,1,0,0,1980,1,1,0,11,0,1
88045,405,468,1,0,0,1980.25,0,1,1,17,0,1
88090,430,489,0,1,0,1979.5,0,1,0,15,0,1
88106,442,506,0,0,0,1980.5,1,0,1,1,0,1
88119,405,463,1,0,1,1979.75,0,0,1,2,0,1
88170,407,418,1,0,1,1979.5,1,0,1,2,0,1
88182,430,494,0,1,0,1979.75,1,0,0,20,1,1
88221,437,489,0,1,0,1980.25,0,0,0,10,0,0
88267,,,1,0,1,1980.5,1,0,1,0,0,1
88319,398,444,0,0,0,1980,1,1,0,6,0,1
88336,443,547,0,1,0,1980,0,1,0,14,1,1
88349,430,489,1,0,0,1980.25,0,1,0,17,0,1
88442,421,444,1,0,0,1980.5,1,0,1,0,0,1
88528,455,494,0,0,0,1980,0,1,0,16,0,1
88544,419,439,0,0,0,1980,1,1,0,6,1,1
88550,467,547,0,1,0,1979.75,0,0,0,11,0,0
88582,427,528,0,1,0,1979.75,0,1,1,21,0,1
88606,,,1,0,0,1980.25,1,1,0,12,1,1
88614,433,444,1,0,0,1979.75,1,1,1,12,1,1
88653,476,520,1,0,0,1980.25,1,1,1,11,0,1
88673,411,489,0,0,0,1980,0,1,1,0,0,1
88769,431,547,1,0,0,1980,0,0,1,8,1,1
88809,453,528,0,1,0,1979.5,1,1,0,1,0,1
88845,,,0,0,0,1980.25,1,1,0,3,0,1
88859,418,478,1,0,0,1980.5,1,1,0,18,0,1
88895,443,473,0,0,0,1980,1,1,0,12,0,1
88961,450,473,1,0,0,1980,1,1,0,2,0,1
88969,400,405,0,1,0,1979.5,0,1,1,6,1,1
88989,410,463,1,0,1,1980.25,0,0,1,6,0,0
89019,413,449,0,0,1,1980.5,1,0,0,9,0,0
89040,442,444,0,1,0,1980,0,1,1,19,0,1
89046,,,0,0,1,1978.75,1,0,1,3,0,0
89066,431,513,0,0,0,1980.5,1,0,1,1,0,1
89085,388,392,0,0,1,1980.25,0,0,1,3,0,0
89117,413,399,0,0,1,1980.25,1,0,0,15,1,0
89159,419,494,0,0,1,1979.75,1,0,1,2,0,1
89185,403,405,0,0,1,1980,0,0,1,3,0,0
89194,414,484,1,0,0,1980.5,1,1,1,12,0,1
89229,397,449,0,1,0,1980.25,1,1,0,0,0,1
89248,439,484,0,0,1,1980,1,0,1,15,1,0
89291,416,528,1,0,0,1980.5,0,1,1,13,1,1
89312,424,454,0,0,0,1980,0,1,0,13,1,1
89372,474,536,0,1,0,1980.25,0,1,1,16,0,1
89384,514,626,0,0,0,1979.75,1,1,0,19,0,1
89408,514,528,1,0,0,1980,1,1,0,13,0,1
89425,472,576,0,1,0,1980,1,1,0,7,0,1
89438,402,439,0,1,0,1979.25,0,0,1,12,1,1
89468,,,1,0,0,1980.25,0,0,0,3,0,1
89486,419,444,1,0,0,1980.25,0,1,0,3,0,1
89504,,,0,1,0,1979,0,1,0,15,0,1
89542,554,602,1,0,0,1979.75,0,1,0,8,1,1
89607,448,559,0,1,0,1979.75,0,0,0,0,0,1
89646,413,444,0,0,0,1980.25,1,0,1,3,0,0
89655,436,459,1,0,1,1979.75,1,0,1,16,0,0
89670,414,434,1,0,1,1979.75,0,0,1,10,1,0
89692,398,423,1,0,0,1980.25,0,1,1,8,1,1
89712,411,463,0,1,0,1980,0,1,0,1,0,1
89719,430,484,1,0,0,1979.75,1,1,0,12,0,1
89743,439,559,0,0,0,1980,1,0,1,24,1,1
89758,424,500,1,0,0,1980.25,0,1,1,15,1,0
89792,458,520,0,1,0,1980,1,1,0,8,0,1
89835,397,489,0,0,1,1979.5,0,0,1,3,0,0
89854,430,520,0,1,0,1980.25,1,1,1,12,0,0
89881,483,536,0,0,1,1980.5,0,0,1,12,0,0
89921,433,528,1,0,0,1980,0,1,1,,0,0
89935,430,489,1,0,1,1980,1,0,1,6,0,0
89947,424,468,0,0,0,1980.5,0,1,0,5,0,1
89998,414,473,1,0,1,1980.25,0,0,1,3,0,0
90006,395,434,1,0,1,1979.75,0,0,1,1,0,1
90026,397,429,0,0,1,1980.5,1,0,1,11,0,1
90073,455,484,1,0,0,1980.5,1,1,0,7,1,1
90110,445,478,1,0,1,1980.25,1,0,0,16,0,0
90122,450,494,0,0,0,1979.5,0,1,0,13,1,1
90159,402,444,1,0,0,1980,1,1,0,9,1,1
90169,447,506,0,1,0,1980.5,1,1,0,8,0,1
90234,476,576,1,0,0,1980.5,0,1,0,6,0,1
90256,447,500,1,0,0,1980,1,1,1,13,1,1
90279,456,513,0,1,0,1979.75,1,1,0,12,0,1
90299,410,459,1,0,1,1980.5,0,0,1,1,0,1
90315,455,576,0,1,0,1980.5,1,1,0,4,0,1
90348,422,463,0,1,0,1980.25,0,1,1,5,1,1
90364,,,0,1,1,1980.25,1,0,1,3,0,0
90379,405,473,0,1,1,1980.5,1,0,1,2,0,1
90393,430,484,1,0,0,1980.5,1,1,0,3,0,1
90524,439,484,1,0,0,1980.25,1,1,1,20,1,1
90542,447,494,1,0,0,1980.25,0,1,0,14,1,1
90561,427,434,0,1,0,1980,0,0,1,12,0,1
90590,416,399,0,1,1,1980.25,0,0,1,14,0,1
90598,463,506,1,0,0,1979.75,1,1,1,27,0,1
90621,,,0,1,0,1980.25,0,1,0,5,1,1
90715,470,473,0,0,1,1980.5,1,0,1,7,1,1
90748,416,513,0,0,0,1980.25,1,1,1,4,0,1
90783,495,576,1,0,1,1980,1,0,1,24,1,1
90863,405,429,0,0,1,1980,0,0,1,8,1,1
90873,382,434,0,0,1,1980.5,0,0,1,9,0,0
90913,456,559,0,1,0,1980,0,1,1,15,1,1
90922,497,513,0,1,0,1980.5,0,1,0,8,1,1
90943,398,354,0,0,1,1980,0,0,1,6,1,1
90961,456,473,0,1,0,1980,1,1,0,8,0,1
91022,427,459,1,0,0,1980.25,1,1,0,12,1,1
91101,391,399,0,0,1,1980.25,0,0,1,12,0,1
91121,,468,1,0,0,1979,0,1,0,13,0,1
91165,460,484,1,0,0,1980.25,1,1,1,14,0,1
91228,,,1,0,0,1978.25,1,1,1,6,0,1
91281,445,473,0,0,1,1980,0,0,0,9,0,0
91291,,,0,1,0,1980.5,0,1,0,1,0,1
91302,463,559,0,0,0,1979.75,1,1,0,6,1,1
91340,428,489,0,1,0,1980.25,1,1,1,5,0,1
91357,442,520,0,0,1,1980.25,1,0,1,11,0,1
91374,472,559,0,1,1,1980.25,1,0,1,5,0,1
91383,472,547,0,1,0,1979.75,1,1,0,16,0,0
91401,397,405,0,1,0,1980.5,1,1,0,8,0,1
91423,442,468,0,0,1,1980,1,0,1,10,0,0
91441,495,484,1,0,1,1980,0,0,1,0,0,1
91453,439,463,0,0,0,1980.25,0,1,0,11,0,1
91500,458,520,0,1,0,1980.25,1,1,0,8,1,1
91526,414,449,0,1,0,1978.75,1,0,1,12,1,1
91622,448,506,0,0,0,1979.75,1,1,1,6,1,1
91644,434,506,0,0,0,1980.25,1,1,1,16,0,1
91655,445,536,1,0,0,1979.75,0,1,0,16,0,1
91674,405,459,1,0,1,1980.5,1,0,1,5,1,1
91693,413,459,1,0,0,1980.25,0,1,1,14,0,1
91711,436,506,1,0,0,1980,1,1,0,8,0,0
91742,443,506,1,0,0,1980.25,0,1,0,12,0,1
91773,405,434,1,0,0,1980.25,1,1,1,,0,0
91782,408,468,0,0,0,1979.75,1,1,0,13,1,1
91818,458,459,0,0,0,1980.5,1,1,0,8,0,1
91836,408,468,0,0,1,1980.25,1,1,1,3,1,0
91851,384,399,1,0,1,1980.5,1,0,1,11,0,1
91887,456,478,1,0,1,1980,0,0,1,3,0,0
91903,474,520,0,0,0,1980,1,1,0,13,1,1
91919,419,506,1,0,0,1980,0,1,0,15,0,1
91951,405,478,0,0,0,1980,0,1,1,8,1,1
91966,400,434,1,0,0,1980.25,1,0,1,10,1,1
91985,440,434,0,0,1,1980,0,0,1,0,0,0
92073,421,449,1,0,0,1979.5,0,1,0,3,0,1
92134,407,439,1,0,0,1979.75,0,1,1,7,0,1
92154,456,418,1,0,1,1980.5,0,0,1,20,0,0
92186,,,0,0,0,1980.5,1,1,0,4,1,1
92198,468,473,1,0,0,1979.75,1,1,0,21,1,1
92225,421,412,0,1,1,1980,0,0,1,1,0,1
92267,468,559,0,0,0,1980.5,0,1,0,14,0,1
92287,428,459,0,1,1,1980,1,0,1,14,0,0
92303,430,478,1,0,1,1980,1,0,1,3,0,0
92352,,,0,1,1,1980,0,0,1,1,0,1
92401,478,559,0,0,0,1980,1,1,0,10,0,1
92412,437,494,0,0,0,1980.25,0,1,0,6,1,1
92526,451,468,0,0,0,1980.25,1,0,0,11,0,1
92544,490,528,0,1,0,1980,1,1,0,6,0,1
92561,421,459,1,0,0,1980,1,1,1,14,0,1
92574,407,439,1,0,0,1980.25,0,0,0,1,0,0
92598,390,412,1,0,1,1979.75,0,0,0,6,0,1
92637,,536,0,0,0,1980.25,1,1,0,4,1,1
92698,440,500,0,1,0,1980.5,1,1,0,18,1,1
92720,445,494,1,0,0,1980,1,1,0,17,0,1
92783,442,484,1,0,0,1980,0,1,0,0,0,1
92793,445,484,1,0,0,1980.5,0,1,0,8,1,1
92846,448,500,1,0,0,1980.25,1,1,0,11,0,1
92886,431,463,0,1,0,1979.75,1,1,0,7,1,1
92957,,,0,0,1,1980.25,0,0,1,9,0,0
92987,470,494,0,0,0,1980.5,0,1,0,15,1,1
93020,450,468,1,0,0,1980.25,0,1,0,9,1,1
93034,445,478,0,0,0,1979.5,0,1,1,1,0,0
93064,410,463,1,0,0,1979.75,0,1,0,11,0,1
93089,443,468,0,1,1,1980,0,0,1,2,0,1
93100,422,434,0,1,1,1980.25,0,0,1,1,0,0
93136,500,602,0,0,0,1980,1,1,0,4,1,1
93147,407,439,0,0,1,1980.5,1,0,1,10,0,0
93162,428,444,0,0,1,1980.5,1,0,1,11,1,0
93178,407,478,1,0,0,1980.5,0,1,0,5,1,1
93216,437,484,1,0,0,1980,0,1,0,12,1,1
93229,433,489,0,1,0,1979.25,0,1,0,6,1,1
93254,413,463,0,1,0,1979.75,1,1,0,12,0,1
93289,422,489,0,0,1,1980.5,1,0,1,9,0,0
93335,,,0,0,1,1979.75,1,0,0,6,0,0
93351,428,484,1,0,0,1979.75,1,1,0,7,0,1
93373,433,468,1,0,1,1980.25,1,0,1,16,0,0
93383,425,463,0,0,0,1979.75,0,1,0,6,1,1
93409,421,454,1,0,0,1980,1,1,1,4,0,1
93438,,576,0,0,0,1980.25,1,0,0,20,0,0
93484,430,520,0,0,0,1980.25,1,1,0,17,1,1
93499,421,478,1,0,0,1980.5,0,0,1,2,0,1
93535,460,528,0,0,0,1980,1,1,0,15,1,1
93547,413,439,0,0,1,1980.5,0,1,0,9,0,0
93590,545,626,0,0,0,1979.75,1,1,0,0,0,1
93734,461,454,0,1,1,1979.75,1,0,1,14,0,0
93752,461,528,1,0,0,1979.75,0,1,0,20,1,1
93785,390,418,1,0,0,1980.5,1,1,0,5,0,0
93804,451,528,1,0,0,1980.25,1,1,1,16,0,1
93820,413,449,0,1,1,1980.25,1,0,1,2,0,1
93836,448,506,1,0,0,1980.25,0,1,0,9,0,1
93849,436,473,0,1,1,1980.5,0,0,1,14,0,1
93862,447,500,0,0,0,1979.75,0,1,0,13,0,1
93885,418,484,0,1,0,1980.25,1,1,0,20,1,1
93895,421,494,1,0,0,1979.75,0,1,0,5,0,1
93937,,,1,0,1,1980,0,0,1,2,0,1
93979,403,459,1,0,0,1980.5,1,1,1,14,0,1
94012,413,449,0,1,1,1980.25,0,0,1,2,0,1
94026,,,1,0,0,1980.5,0,0,1,5,0,0
94059,440,489,0,0,0,1980.5,1,1,0,1,0,1
94070,411,468,1,0,1,1979.75,0,0,0,6,0,0
94094,443,468,0,0,0,1980.25,0,1,0,16,0,1
94161,467,520,0,0,0,1980,1,1,1,16,0,1
94175,439,547,0,1,0,1980,0,1,0,12,0,0
94187,445,434,1,0,1,1980.5,1,0,1,10,0,0
94204,437,468,1,0,0,1980.25,0,1,0,5,0,0
94214,436,484,0,0,1,1979.75,1,0,0,9,0,0
94231,458,559,0,0,0,1979.75,1,1,1,2,0,1
94281,386,412,0,0,1,1980.5,1,0,1,3,0,0
94304,442,500,0,1,0,1980,1,1,0,20,1,1
94330,428,454,1,0,0,1980.5,0,0,0,8,1,1
94346,436,459,0,0,0,1980.5,1,1,0,13,1,1
94383,476,506,1,0,0,1980,0,1,0,14,0,1
94398,403,429,0,1,0,1980.25,0,1,1,2,0,1
94409,470,576,0,1,0,1979.5,1,1,0,12,1,1
94443,461,536,0,0,1,1980.5,1,0,1,12,0,0
94479,427,484,1,0,0,1980,1,1,0,11,0,1
94503,427,468,1,0,0,1979.75,1,1,0,6,0,1
94537,436,459,1,0,0,1980.5,0,0,0,8,1,1
94557,411,468,1,0,0,1979.25,0,1,1,5,1,1
94603,418,439,1,0,0,1980.5,0,0,1,1,0,0
94651,456,494,0,0,0,1980.5,1,1,0,12,1,1
94694,408,429,0,0,0,1978.75,0,1,1,6,1,1
94781,411,434,0,1,1,1980.25,1,0,1,2,0,0
94793,405,489,0,1,1,1980.5,1,0,1,14,0,0
94809,456,484,1,0,0,1980.5,0,1,1,8,1,1
94830,447,559,1,0,0,1980.25,1,1,0,2,0,1
94854,414,463,1,0,0,1979.75,1,0,1,12,0,0
94890,422,500,0,1,1,1980.5,0,0,1,6,1,1
94922,413,468,0,0,0,1980.5,1,0,1,13,1,1
95020,483,520,0,0,1,1980.25,0,0,1,12,0,0
95079,428,489,0,0,1,1979.75,1,1,0,9,0,0
95102,436,489,1,0,0,1980.25,0,1,0,3,0,1
95114,,,0,0,1,1980.5,0,0,1,24,0,0
95128,437,463,0,0,0,1979.75,0,1,0,13,1,1
95153,431,484,0,1,0,1980,1,1,0,2,0,1
95162,437,434,0,0,0,1980.5,1,0,1,11,1,1
95178,424,439,0,0,0,1980.5,0,0,1,8,0,1
95190,468,484,0,0,0,1979.75,1,1,0,8,1,0
95217,433,473,1,0,0,1980,0,1,1,14,0,1
95229,428,449,1,0,1,1980.25,0,0,1,17,1,1
95246,402,449,1,0,1,1980.25,1,0,1,6,0,1
95307,428,489,1,0,0,1979.5,0,1,1,12,1,1
95318,465,528,1,0,0,1979.75,0,1,1,10,1,1
95343,465,506,0,0,0,1980,0,1,0,10,0,1
95405,451,494,0,1,0,1980.25,0,0,0,10,0,0
95421,419,489,0,0,0,1980.25,0,1,0,8,0,1
95430,545,626,1,0,0,1979.75,0,1,0,16,0,1
95450,492,559,0,0,0,1979.5,1,1,0,15,1,1
95465,443,528,0,0,0,1980.5,0,0,0,6,0,1
95502,403,449,0,1,0,1980.25,1,1,1,14,0,1
95510,431,463,0,0,1,1979.75,0,0,1,9,0,0
95529,430,459,0,0,0,1980.5,0,1,0,6,0,1
95549,424,478,0,1,1,1980.25,1,1,1,9,0,1
95562,430,459,0,0,0,1980.5,1,1,1,13,1,1
95583,413,454,1,0,0,1980,1,1,1,9,1,1
95616,428,459,1,0,0,1980,0,1,0,13,0,1
95649,478,520,0,1,1,1980,0,0,0,2,0,1
95658,416,494,1,0,0,1979.5,1,1,0,17,0,1
95680,472,559,1,0,0,1980,1,1,0,9,1,1
95697,430,520,1,0,0,1980,1,1,0,0,0,1
95728,451,500,0,0,1,1980,0,0,1,11,0,1
95738,434,473,0,1,1,1980.5,1,0,1,1,0,1
95753,433,468,1,0,0,1980.5,1,1,1,12,0,1
95776,443,547,0,0,0,1980,0,1,0,8,0,1
95789,439,489,0,1,0,1979.25,0,1,0,5,0,1
95808,,,1,0,0,1980,0,1,0,13,0,1
95817,480,626,0,0,0,1980.5,1,0,0,20,0,0
95879,443,559,0,0,0,1979.75,0,1,0,12,1,1
95905,439,459,1,0,0,1980,0,1,0,11,0,1
95911,507,576,0,1,0,1979.75,1,1,0,4,1,1
95927,402,449,1,0,1,1979.75,0,0,1,0,0,1
95967,,459,0,1,0,1980,1,0,1,0,0,1
96011,442,463,0,0,0,1980.5,0,1,0,8,0,1
96045,,418,0,0,0,1980.25,1,0,1,18,0,0
96060,422,423,1,0,1,1980.25,0,0,1,6,0,0
96076,468,528,0,1,0,1980.25,1,1,0,4,1,1
96091,,,0,1,0,1980.5,0,1,0,5,1,1
96155,391,392,0,0,1,1979.5,0,0,1,8,1,1
96167,431,473,0,0,0,1979.75,0,1,1,8,1,0
96218,436,473,0,1,0,1980.5,0,1,1,19,0,1
96270,442,513,0,1,0,1980.25,0,1,1,15,1,1
96286,,,0,0,0,1979.25,0,1,1,20,0,1
96336,,484,1,0,0,1980,0,1,0,2,0,1
96353,398,434,1,0,0,1979,0,0,0,7,1,1
96380,440,473,0,1,1,1980.25,0,0,0,1,0,1
96396,414,412,1,0,0,1980.25,0,1,0,0,0,1
96427,428,444,0,1,0,1980.5,0,1,1,13,0,1
96442,425,444,0,0,0,1979.5,0,1,1,13,1,1
96474,421,434,0,1,1,1980.5,0,0,1,8,1,1
96497,413,439,0,1,0,1980,0,1,1,8,1,1
96522,492,536,0,1,0,1980.5,0,1,0,11,0,1
96554,448,500,1,0,0,1980.5,1,1,0,8,1,1
96575,408,473,1,0,1,1980,0,0,1,6,0,1
96586,456,576,0,1,0,1980.5,0,1,0,16,0,0
96601,,,0,0,0,1980.5,0,1,0,8,0,1
96621,408,468,0,1,0,1980.25,1,0,0,12,1,1
96632,467,500,0,0,0,1980.75,1,1,1,19,0,1
96682,460,473,1,0,1,1980.5,0,0,1,20,0,0
96701,407,449,0,0,0,1980.25,0,1,0,13,1,1
96727,,,0,0,1,1979.75,0,0,1,6,0,0
96745,421,506,0,1,1,1980.5,1,0,1,1,0,1
96758,478,536,0,0,0,1979.75,1,1,0,0,0,1
96782,428,500,1,0,0,1980.25,1,1,0,7,0,1
96791,436,506,0,1,0,1979.75,1,1,0,5,0,1
96810,437,459,0,1,0,1980.5,1,1,0,8,0,1
96826,391,444,0,0,1,1980.5,1,1,0,3,1,0
96843,410,494,0,1,0,1980.5,1,1,0,15,0,1
96937,442,506,0,1,0,1980.5,0,1,0,12,1,1
96998,427,484,0,0,0,1979.75,0,1,0,13,0,1
97018,411,468,0,1,0,1980.5,0,0,0,13,1,1
97047,468,536,0,0,0,1979.75,1,1,0,16,1,1
97103,416,506,0,0,0,1979,0,1,0,8,0,1
97116,434,454,0,0,1,1980.25,0,0,1,0,0,1
97130,419,468,0,0,0,1980.5,0,1,0,13,0,1
97168,456,576,0,1,0,1980,0,1,0,14,1,1
97199,386,439,0,0,1,1980,0,0,1,12,0,1
97211,427,520,0,0,1,1980.5,0,0,1,0,0,1
97229,408,473,0,0,0,1979.25,0,1,1,13,1,1
97245,410,454,0,0,0,1980.25,0,1,1,1,0,0
97276,434,559,1,0,0,1980.25,1,1,0,14,0,1
97312,414,513,0,1,0,1980,0,1,0,5,0,1
97342,439,459,0,1,0,1980.25,1,1,1,19,0,1
97351,458,576,1,0,1,1979.75,1,0,1,10,0,0
97367,398,418,0,1,0,1979.75,0,1,1,5,0,1
97390,439,468,0,0,0,1980.25,1,1,0,17,1,1
97405,422,494,0,1,0,1980.25,0,1,0,5,1,1
97423,451,528,1,0,0,1980,0,1,0,15,0,1
97441,407,506,1,0,0,1980,1,1,1,21,1,1
97463,445,506,1,0,0,1979.75,1,1,0,5,0,1
97485,445,489,0,1,1,1980.25,1,0,1,2,0,0
97495,474,547,0,1,0,1979.75,1,1,1,5,0,1
97515,416,489,1,0,1,1980.5,0,0,1,1,0,1
97529,427,489,0,1,0,1980.5,1,0,1,21,0,1
97644,407,439,1,0,1,1980.25,0,0,1,2,0,1
97658,,,0,0,0,1980.5,0,1,1,13,1,1
97697,437,500,0,1,0,1980,1,1,0,12,1,1
97758,458,559,0,1,0,1980.25,0,1,0,6,0,1
97776,467,489,0,1,0,1980,1,1,0,13,1,1
97855,439,468,1,0,0,1980,0,1,0,16,0,1
97882,413,434,0,1,1,1979.5,1,0,0,2,0,0
97902,455,494,0,1,0,1980.25,1,0,1,3,0,1
97914,384,423,0,1,0,1980.5,1,0,1,21,0,1
97984,,,1,0,0,1980,0,1,0,13,1,1
98000,419,459,0,0,0,1980,0,1,0,4,1,1
98017,437,506,0,1,1,1980,1,0,1,6,1,1
98033,440,434,0,1,1,1980,0,0,0,14,0,0
98041,407,418,1,0,0,1980.5,0,1,1,13,1,1
98056,522,602,0,1,1,1980.75,1,0,0,3,0,0
98158,439,576,1,0,0,1980.25,0,0,0,21,0,0
98166,374,399,1,0,1,1979.75,0,0,1,11,0,1
98192,442,473,1,0,1,1980,0,0,1,1,0,1
98202,402,405,1,0,1,1980.5,1,0,1,11,0,1
98234,450,484,1,0,1,1980.5,0,0,1,17,1,1
98255,407,494,0,1,1,1980,0,0,1,9,0,0
98281,408,439,0,1,0,1980.5,0,1,0,6,0,1
98296,433,500,0,1,0,1979.75,0,1,0,12,0,1
98311,428,478,1,0,0,1979.75,0,1,0,0,0,1
98332,437,500,0,1,0,1980.25,1,1,0,22,0,1
98348,405,392,0,0,0,1980.25,0,1,1,13,0,1
98399,422,478,1,0,0,1980,0,1,0,11,0,1
98429,443,489,0,0,0,1980.25,0,1,0,15,0,1
98440,455,536,0,1,0,1979.75,0,1,1,1,0,1
98471,518,506,0,0,0,1979.75,1,1,0,11,1,1
98489,465,576,0,1,0,1979.5,0,1,0,11,0,1
98511,439,489,1,0,1,1980,1,0,1,22,1,1
98519,605,576,1,0,0,1979.75,0,1,0,9,1,1
98542,470,576,0,1,0,1980.25,0,1,0,17,1,1
98557,414,528,1,0,0,1980.25,0,0,0,21,0,0
98567,451,463,0,1,0,1979.75,0,1,0,0,0,1
98600,430,468,1,0,0,1979.75,0,1,1,27,0,1
98654,411,478,1,0,1,1980.25,0,0,1,5,1,1
98663,487,559,0,1,0,1979.75,1,1,0,14,1,1
98717,427,500,1,0,0,1980.25,0,1,0,18,0,1
98726,442,536,0,0,0,1979.75,1,1,0,12,1,1
98828,418,454,0,1,1,1980.25,1,0,1,21,0,0
98849,425,473,0,0,0,1980,0,1,1,13,1,1
98870,433,454,0,1,0,1979.75,0,1,1,15,0,1
98906,391,405,0,0,1,1980.5,0,0,1,12,0,1
98941,431,478,1,0,0,1980.25,0,1,0,6,1,1
98955,413,418,1,0,0,1980.5,0,1,0,3,1,1
98990,395,418,0,0,1,1980.25,0,0,1,9,0,0
99038,443,576,0,1,1,1980.25,1,0,1,6,0,1
99051,428,454,0,1,0,1980.5,1,1,1,2,0,1
99087,427,506,0,1,0,1980,0,1,0,5,0,1
99152,434,528,0,1,0,1979,0,1,1,12,0,1
99160,490,626,1,0,0,1979.75,0,1,0,9,0,1
99174,397,434,1,0,1,1979.75,0,0,1,7,0,1
99232,424,444,0,1,0,1980,1,1,0,1,0,1
99265,485,513,0,0,0,1979,1,1,0,5,0,1
99270,456,576,1,0,0,1979.75,0,1,0,12,1,1
99291,388,429,0,0,1,1980.5,0,0,1,3,0,0
99342,483,626,0,1,0,1980.25,0,1,0,6,0,1
99393,,,1,0,0,1980,0,1,1,8,1,1
99433,458,536,0,1,1,1980.5,1,0,0,2,0,1
99454,427,412,1,0,1,1980.25,1,0,1,20,0,0
99463,384,384,0,0,0,1979.75,0,1,0,14,0,1
99484,413,444,0,1,1,1980.25,0,0,1,14,0,0
99498,411,399,0,0,0,1980.5,0,1,0,8,1,1
99511,405,454,1,0,1,1979.75,1,0,1,11,1,1
99548,436,484,1,0,0,1980.25,1,0,1,9,0,1
99568,,,1,0,0,1980,1,1,1,12,1,1
99614,433,463,0,0,0,1980.25,0,1,0,3,0,1
99678,,,0,1,0,1980.25,1,1,0,10,0,1
99728,463,500,0,0,0,1980,1,1,0,4,1,1
99790,430,500,0,0,1,1980.25,1,0,1,8,1,1
99807,,,0,1,1,1980,0,0,0,1,0,1
99821,427,559,1,0,0,1980.25,1,1,0,13,0,1
99835,474,494,0,0,0,1980.5,0,1,0,13,1,1
99846,627,626,0,1,0,1979.75,0,1,0,14,0,1
99883,403,439,1,0,0,1980.5,1,1,0,7,0,1
99901,414,500,0,1,0,1980.25,1,1,0,22,0,1
99942,430,528,0,0,0,1979.75,0,1,1,20,0,0
99967,450,513,0,1,0,1980,1,1,0,8,1,1
99979,410,463,1,0,1,1980.5,1,0,1,1,0,1
99992,416,478,1,0,0,1979.75,1,1,0,12,0,1
100017,476,602,0,1,1,1980,1,0,1,3,0,0
100028,410,444,0,0,0,1980.25,1,1,0,12,1,1
100064,430,484,0,1,0,1980,1,1,0,19,0,1
100070,495,576,0,0,0,1979.75,1,1,1,2,0,1
100096,418,489,0,1,1,1980,1,0,1,9,0,0
100111,451,500,0,0,0,1980,1,1,0,8,0,1
100124,437,528,0,1,1,1980.25,1,0,1,14,0,1
100143,455,434,1,0,1,1979,0,0,1,6,0,0
100159,402,439,0,0,0,1980,1,1,0,11,0,1
100173,433,473,0,1,0,1980.25,0,0,1,5,0,0
100201,400,459,0,1,0,1980.5,0,1,0,20,0,1
100236,434,484,0,1,0,1980.25,0,1,0,6,1,1
100271,433,500,1,0,1,1980,0,0,1,10,1,0
100285,485,484,0,1,0,1980.25,1,1,1,11,0,1
100302,463,528,1,0,0,1980.25,1,0,0,1,0,0
100318,514,559,0,1,0,1980.25,1,1,1,6,1,1
100361,451,500,0,1,0,1980.5,1,1,0,14,1,0
100375,451,559,1,0,0,1979.75,0,1,0,17,0,1
100394,,,0,0,0,1979.5,1,0,1,6,0,1
100443,393,506,1,0,0,1980.5,1,0,1,8,0,0
100506,,,0,0,1,1980.5,1,1,1,3,1,0
100523,442,478,0,0,1,1980.5,0,0,0,9,0,0
100557,431,489,1,0,0,1979.25,1,1,1,12,1,1
100577,424,500,0,0,0,1980,0,1,0,6,0,1
100592,419,405,1,0,1,1980,0,0,1,1,0,0
100619,434,449,0,0,1,1980.5,0,0,1,11,1,0
100721,425,513,1,0,0,1980,0,1,0,8,0,0
100727,425,439,0,1,1,1979.75,0,0,1,5,0,1
100766,424,489,0,0,0,1980.25,0,0,1,13,1,1
100780,443,478,0,0,0,1980.25,1,1,0,15,0,1
100810,514,520,0,0,0,1980.5,0,1,0,11,1,1
100854,460,559,1,0,0,1979.75,1,1,0,13,1,1
100897,,454,1,0,0,1980,1,1,0,,0,0
100925,527,506,0,0,0,1980.25,1,1,0,8,0,1
100943,467,494,0,0,0,1980,0,1,0,10,0,1
100992,419,439,1,0,0,1980,1,1,1,8,0,1
101047,460,494,0,1,0,1979.75,1,1,0,12,1,1
101084,425,463,1,0,0,1980.25,0,0,0,12,0,0
101095,410,429,0,0,0,1979.75,1,1,1,13,1,1
101117,382,454,0,0,0,1980.25,1,0,1,8,0,1
101130,474,602,0,1,1,1980.5,1,0,0,8,1,1
101198,448,494,1,0,0,1980.25,0,1,0,10,1,1
101213,407,454,1,0,0,1980.25,0,1,1,12,0,1
101229,450,500,0,1,1,1980.25,0,0,1,11,0,1
101243,467,547,0,0,1,1980.5,1,0,1,10,0,0
101255,447,528,0,0,0,1979.75,0,1,0,11,0,1
101297,472,576,0,1,0,1980,0,1,0,0,0,1
101310,440,494,1,0,0,1980.25,1,1,1,5,0,1
101374,437,463,0,1,0,1979.25,1,1,0,12,0,1
101390,436,520,0,0,0,1980.25,1,1,1,8,0,1
101437,398,459,1,0,1,1980.25,0,0,1,5,1,1
101470,424,494,1,0,1,1980.25,1,1,0,9,0,1
101502,422,468,1,0,1,1980.25,1,0,1,6,0,0
101537,455,494,1,0,0,1980,0,1,0,7,0,1
101627,456,528,0,0,1,1980.5,0,0,1,6,0,0
101658,476,602,0,1,0,1979.5,0,0,0,14,0,1
101724,451,520,0,1,0,1980.25,1,1,0,11,1,1
101757,393,478,0,1,0,1980.25,1,1,0,8,1,1
